par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
8221	@@4561914	disabled	pk	"""what is """" justice """" in pakistan ? do the people not understand the word justice """" ? ? ? do they think it is """" jsutice """" ti imprison and torture a mentally disabled child ? where is the chief justice now ? oh , i forgot : he is preoccupied with summoning to court people who do not write letters to switzerland ... that is of course much more important than safeguarding a poor child from a mad mob ."""	0	0	1.0	0.9967597126960754	0.0032403157092630863	1
8222	@@1990561	hopeless	au	another recent addition to the vampire cinema genre is the sublime only lovers left alive ( 2013 ) , and they 're well worth comparing . what we do in the shadows explores the the idea that eternal life means scraping by and remaining hopelessly uncool forever . only lovers left alive , on the other hand , suggests eternal life as the ideal situation for the artist and the truly curious . eve ( tilda swinton ) and adam ( tom hiddleston ) have used eternity to learn multiple languages , read everything , and create complex musical compositions ( not unlike the cullens in twilight ) .	0	0	1.0	0.0010932893492281437	0.9989067316055298	0
8223	@@9564589	immigrant	in	while a lot of brits are fretting about the future of their great nation after the decision to ' leave ' the european union , an immigrant of british origin living in india thinks the solution is to become a union territory of the republic of india . in a facebook post , nick booker-soni , who lives in new delhi points out many , many benefits of being part of a country that the brits had colonised for two centuries . he points out that the indian economy is growing at four times the eu , and by 2030 it will be larger than eu . he also claims that india has better holiday destinations , a classier looking passport ( than eu 's garish red one ) , diversity is a way of life , and indians are more comfortable in english than britain 's neighbouring eu countries .	0	0	1.0	0.023652177304029465	0.9763478636741638	0
8224	@@22729256	migrant	sg	83% of the staff at statsforvaltningen , which makes decisions on children 's lives in denmark , are women . i am a staunch supporter of equal rights for women . but unfortunately , in the case of scandinavian countries an aggressive lobby of racist anti-family feminists have literally infiltrated institutions of child protection agencies , political parties and educational institutions . they target immigrant mothers and families because it is assumed that they adhere to an outdated patriarchal system with a blind reverence of family as an institution .	0	0	1.0	0.9964686632156372	0.0035313109401613474	1
8225	@@3511402	vulnerable	za	the who , in its report of a recent study in kenya indicates that in areas where malaria already occurs , transmission intensity is expected to increase beside the length of the transmission season . it is also expected that malaria will spread into new locations , particularly the higher altitudes of the highlands , where its prevalence is not currently actively monitored or forecasted . communities living at altitudes above 1,100 meters are more vulnerable to malaria epidemics due to lack of immunity , lack of preparedness , climate variability and other factors .	0	0	1.0	0.9960156083106995	0.0039843106642365456	1
8226	@@8636368	migrant	ie	"""clementine verschave , from a charity which helps migrants , said : """" there are a lot of women among the migrants in the school , including two who are pregnant . """""""	0	0	1.0	0.6332067847251892	0.366793155670166	1
8227	@@17680687	poor-families	au	despite having to contend with material poverty , the trial has exacerbated economic insecurity for poor families . it limits the cash they have to pay for informal renting arrangements , second-hand goods , cash purchases of locally grown produce , and pocket money for children .	0	0	1.0	0.9675016403198242	0.0324983112514019	1
8228	@@2240310	hopeless	ca	about the same time , she gave an interview to the invisible people project , which documents the lives of the homeless ; she seems hopeless , resigned to her fate and dubious future .	1	3	0.5	0.9942823648452759	0.005717706400901079	1
8229	@@3234261	homeless	ph	the disaster also injured more than 10,000 , police said , and rendered thousands more homeless . the u.n . says the disaster has affected 8.1 million people -- more than a fourth of nepal 's population of 27.8 million -- and that 1.4 million needed food assistance .	0	1	0.5	0.9975665807723999	0.0024333931505680084	1
8230	@@21503121	women	au	mott is due to reduce australia 's squad from 15 to 13 on monday but he said he would wait until the squad travelled to sydney and inspected the north sydney pitch for the historic first women 's day-night test .	0	0	1.0	0.988869309425354	0.011130706407129765	1
8231	@@25975504	homeless	sg	a middle-aged man in barcelona , whom media said appeared to be homeless , was found collapsed on a street friday and taken to hospital where he later died of heatstroke , catalonia 's civil protection agency said in a statement .	0	0	1.0	0.9949916005134583	0.005008375272154808	1
8232	@@1808038	in-need	tz	"""to what extent is the group of striking doctors abiding by their professional duties , norms and ethics ? undoubtedly , professionalism has been compromised . it has virtually vanished in the battle between somewhat the """" politicized """" self-interests ( of some doctors ) and government but at the unprecedented suffering of the innocent public particularly the sick and those in need of the doctors ' attention and care ."""	0	0	1.0	0.9988486766815186	0.0011513332137838006	1
8233	@@576976	women	nz	smashing and crashing into other girls on a roller skating rink might not be everyone 's cup of tea , but for a group of timaru women , the fun of roller derby thrills them to the core .	0	0	1.0	0.0008306190720759332	0.9991693496704102	0
8234	@@20602244	in-need	in	""""""" a depressed congress has become an expired bubble of abuses . when they do not have logic they take to such cheap language . the congress has been rejected by the people and since then its leaders have lost their mental balance . they are in need of urgent psychiatric treatment . """" he said ."""	0	0	1.0	0.9993002414703369	0.0006998038734309375	1
